observed_at,team_slug,player_name,player_slug,role,start_pct,status
2026-08-11T1806Z,levante,Oriol Rey,,sub,40,ok
2026-08-11T1806Z,levante,Thiago Fernández,,sub,30,ok
2026-08-11T1806Z,levante,Kervin Arriaga,,sub,30,ok
2026-08-11T1806Z,levante,Yanis Musuayi,,sub,20,ok
2026-08-11T1806Z,levante,Dani Requena,,sub,10,ok
2026-08-11T1806Z,levante,Tai Abed,,sub,10,ok
2026-08-11T1806Z,levante,Jorge Cabello,,sub,10,ok
2026-08-11T1806Z,levante,Pablo Campos,,sub,10,ok
2026-08-11T1806Z,levante,Alejandro Primo,,sub,0,ok
2026-08-11T1806Z,levante,Dani Martín,,sub,0,ok
2026-08-11T1806Z,levante,Roger Brugué,,sub,0,ok
2026-08-11T1806Z,malaga,Chupete,,starter,70,ok
2026-08-11T1806Z,malaga,José Salinas,,starter,50,ok
2026-08-11T1806Z,malaga,Rafa Rodríguez,,starter,50,ok
2026-08-11T1806Z,malaga,Einar Galilea,,starter,80,ok
2026-08-11T1806Z,malaga,Carlos Puga,,starter,70,ok
2026-08-11T1806Z,malaga,Izan Merino,,starter,70,ok
2026-08-11T1806Z,malaga,Dani Lorenzo,,starter,90,ok
2026-08-11T1806Z,malaga,Ramón Enríquez,,starter,70,ok
2026-08-11T1806Z,malaga,David Larrubia,,starter,90,ok
2026-08-11T1806Z,malaga,Joaquín Muñoz,,starter,60,ok
2026-08-11T1806Z,malaga,Alfonso Herrero,,starter,80,ok
2026-08-11T1806Z,malaga,Rafa Garrido,,sub,50,ok
2026-08-11T1806Z,malaga,Angel Recio,,sub,40,ok
2026-08-11T1806Z,malaga,Álex Pastor,,sub,40,ok
2026-08-11T1806Z,malaga,Juan Cruz,,sub,40,ok
2026-08-11T1806Z,malaga,Adrián Niño,,sub,30,ok
2026-08-11T1806Z,malaga,Dani Sánchez,,sub,30,ok
2026-08-11T1806Z,malaga,Julen Lobete,,sub,20,ok
2026-08-11T1806Z,malaga,Eneko Jauregi,,sub,20,ok
2026-08-11T1806Z,malaga,Haitam Abaida,,sub,20,ok
2026-08-11T1806Z,malaga,Juanpe Jiménez,,sub,20,ok
2026-08-11T1806Z,malaga,Carlos López,,sub,20,ok
2026-08-11T1806Z,malaga,Pablo Arriaza,,sub,10,ok
2026-08-11T1806Z,malaga,Aarón Ochoa,,sub,0,ok
2026-08-11T1806Z,malaga,Diego Murillo,,sub,0,ok
2026-08-11T1806Z,malaga,Carlos Dotor,,sub,0,ok
2026-08-11T1806Z,malaga,Fernando Calero,,sub,0,ok
2026-08-11T1806Z,osasuna,Sergio Herrera,,starter,70,ok
2026-08-11T1806Z,osasuna,Abel Bretones,,starter,90,ok
2026-08-11T1806Z,osasuna,Boyomo,,starter,70,ok
2026-08-11T1806Z,osasuna,Iker Muñoz,,starter,50,ok
2026-08-11T1806Z,osasuna,Jon Moncayola,,starter,90,ok
2026-08-11T1806Z,osasuna,Aimar Oroz,,starter,70,ok
2026-08-11T1806Z,osasuna,Rubén García,,starter,60,ok
2026-08-11T1806Z,osasuna,Alejandro Catena,,starter,80,ok
2026-08-11T1806Z,osasuna,Ante Budimir,,starter,90,ok
2026-08-11T1806Z,osasuna,Iñigo Arguibide,,starter,60,ok
2026-08-11T1806Z,osasuna,Raul Moro,,starter,60,ok
2026-08-11T1806Z,osasuna,Lucas Torró,,sub,50,ok
2026-08-11T1806Z,osasuna,Jorge Herrando,,sub,50,ok
2026-08-11T1806Z,osasuna,Jonathan Dubasin,,sub,40,ok
2026-08-11T1806Z,osasuna,Valentin Rosier,,sub,40,ok
2026-08-11T1806Z,osasuna,Moi Gómez,,sub,30,ok
2026-08-11T1806Z,osasuna,Kike Barja,,sub,30,ok
2026-08-11T1806Z,osasuna,Raúl García,,sub,30,ok
2026-08-11T1806Z,osasuna,Aitor Fernández,,sub,30,ok
2026-08-11T1806Z,osasuna,Asier Osambela,,sub,10,ok
2026-08-11T1806Z,osasuna,Iker Benito,,sub,0,ok
2026-08-11T1806Z,racing,Sergio Canales,,starter,80,ok
2026-08-11T1806Z,racing,Simon Eriksson,,starter,60,ok
2026-08-11T1806Z,racing,Asier Villalibre,,starter,70,ok
2026-08-11T1806Z,racing,Andrés Martín,,starter,80,ok
2026-08-11T1806Z,racing,Maguette Gueye,,starter,80,ok
2026-08-11T1806Z,racing,Iñigo Vicente,,starter,90,ok
2026-08-11T1806Z,racing,Gustavo Puerta,,starter,80,ok
2026-08-11T1806Z,racing,Jorge Salinas,,starter,90,ok
2026-08-11T1806Z,racing,Pedro Felipe,,starter,50,ok
2026-08-11T1806Z,racing,Facundo González,,starter,70,ok
2026-08-11T1806Z,racing,Álvaro Mantilla,,starter,80,ok
2026-08-11T1806Z,racing,Manu Hernando,,sub,50,ok
2026-08-11T1806Z,racing,Julen Agirrezabala,,sub,40,ok
2026-08-11T1806Z,racing,Íñigo Sainz-Maza,,sub,40,ok
2026-08-11T1806Z,racing,Pablo Ramón,,sub,30,ok
2026-08-11T1806Z,racing,Juan Carlos Arana,,sub,30,ok
2026-08-11T1806Z,racing,Yassir Zabiri,,sub,30,ok
2026-08-11T1806Z,racing,Sergio Martínez,,sub,30,ok
2026-08-11T1806Z,racing,Giorgi Guliashvili,,sub,20,ok
2026-08-11T1806Z,racing,Laro Gómez,,sub,0,ok
2026-08-11T1806Z,rayo-vallecano,Óscar Valentín,,starter,60,ok
2026-08-11T1806Z,rayo-vallecano,Sergio Camello,,starter,50,ok
2026-08-11T1806Z,rayo-vallecano,Augusto Batalla,,starter,95,ok
2026-08-11T1806Z,rayo-vallecano,Jorge de Frutos,,starter,90,ok
2026-08-11T1806Z,rayo-vallecano,Isi Palazón,,starter,80,ok
2026-08-11T1806Z,rayo-vallecano,Unai López,,starter,70,ok
2026-08-11T1806Z,rayo-vallecano,Pelayo Fernández,,starter,50,ok
2026-08-11T1806Z,rayo-vallecano,Florian Lejeune,,starter,90,ok
2026-08-11T1806Z,rayo-vallecano,Iván Balliu,,starter,60,ok
2026-08-11T1806Z,rayo-vallecano,Andrei Ratiu,,starter,90,ok
2026-08-11T1806Z,rayo-vallecano,Álvaro García,,starter,80,ok
2026-08-11T1806Z,rayo-vallecano,Pedro Díaz,,sub,50,ok
2026-08-11T1806Z,rayo-vallecano,Alemão,,sub,50,ok
2026-08-11T1806Z,rayo-vallecano,Pathé Ciss,,sub,40,ok
2026-08-11T1806Z,rayo-vallecano,Jozhua Vertrouwd,,sub,40,ok
2026-08-11T1806Z,rayo-vallecano,Fran Pérez,,sub,30,ok
2026-08-11T1806Z,rayo-vallecano,Randy Nteka,,sub,30,ok
2026-08-11T1806Z,rayo-vallecano,Marash Kumbulla,,sub,30,ok
2026-08-11T1806Z,rayo-vallecano,Nobel Mendy,,sub,10,ok
2026-08-11T1806Z,rayo-vallecano,Dani Cárdenas,,sub,5,ok
2026-08-11T1806Z,rayo-vallecano,Raúl De Tomás,,sub,0,ok
2026-08-11T1806Z,rayo-vallecano,Pep Chavarría,,sub,0,ok
2026-08-11T1806Z,rayo-vallecano,Luiz Felipe,,sub,0,ok
2026-08-11T1806Z,real-madrid,Kylian Mbappé,,starter,70,ok
2026-08-11T1806Z,real-madrid,Arda Güler,,starter,60,ok
2026-08-11T1806Z,real-madrid,Dean Huijsen,,starter,70,ok
2026-08-11T1806Z,real-madrid,Ibrahima Konaté,,starter,50,ok
2026-08-11T1806Z,real-madrid,Denzel Dumfries,,starter,50,ok
2026-08-11T1806Z,real-madrid,Bernardo Silva,,starter,60,ok
2026-08-11T1806Z,real-madrid,Federico Valverde,,starter,90,ok
2026-08-11T1806Z,real-madrid,Jude Bellingham,,starter,60,ok
2026-08-11T1806Z,real-madrid,Vinicius Junior,,starter,90,ok
2026-08-11T1806Z,real-madrid,Thibaut Courtois,,starter,70,ok
2026-08-11T1806Z,real-madrid,Marc Cucurella,,starter,70,ok
2026-08-11T1806Z,real-madrid,Antonio Rüdiger,,sub,50,ok
2026-08-11T1806Z,real-madrid,Trent Alexander-Arnold,,sub,50,ok
2026-08-11T1806Z,real-madrid,Yan Diomande,,sub,50,ok
2026-08-11T1806Z,real-madrid,Aurélien Tchouaméni,,sub,50,ok
2026-08-11T1806Z,real-madrid,Eduardo Camavinga,,sub,30,ok
2026-08-11T1806Z,real-madrid,Brahim Díaz,,sub,30,ok
2026-08-11T1806Z,real-madrid,Carlos Espí,,sub,30,ok
2026-08-11T1806Z,real-madrid,Álvaro F. Carreras,,sub,30,ok
2026-08-11T1806Z,real-madrid,Andriy Lunin,,sub,30,ok
2026-08-11T1806Z,real-madrid,Endrick,,sub,10,ok
2026-08-11T1806Z,real-madrid,Ferland Mendy,,sub,0,ok
2026-08-11T1806Z,real-madrid,Raúl Asencio,,sub,0,ok
2026-08-11T1806Z,real-madrid,Éder Militão,,sub,0,ok
2026-08-11T1806Z,real-madrid,Thiago Pitarch,,sub,0,ok
2026-08-11T1806Z,real-madrid,Rodrygo Goes,,sub,0,ok
2026-08-11T1806Z,real-sociedad,Sergio Gómez,,starter,80,ok
2026-08-11T1806Z,real-sociedad,Jon Aramburu,,starter,80,ok
2026-08-11T1806Z,real-sociedad,Igor Zubeldia,,starter,80,ok
2026-08-11T1806Z,real-sociedad,Jon Martín,,starter,90,ok
2026-08-11T1806Z,real-sociedad,Beñat Turrientes,,starter,70,ok
2026-08-11T1806Z,real-sociedad,Carlos Soler,,starter,80,ok
2026-08-11T1806Z,real-sociedad,Yangel Herrera,,starter,50,ok
2026-08-11T1806Z,real-sociedad,Ander Barrenetxea,,starter,70,ok
2026-08-11T1806Z,real-sociedad,Takefusa Kubo,,starter,50,ok
2026-08-11T1806Z,real-sociedad,Mikel Oyarzabal,,starter,60,ok
2026-08-11T1806Z,real-sociedad,Álex Remiro,,starter,90,ok
2026-08-11T1806Z,real-sociedad,Gonçalo Guedes,,sub,50,ok
2026-08-11T1806Z,real-sociedad,Luka Sucic,,sub,50,ok
2026-08-11T1806Z,real-sociedad,Orri Steinn Óskarsson,,sub,40,ok
2026-08-11T1806Z,real-sociedad,Pablo Marín,,sub,30,ok
2026-08-11T1806Z,real-sociedad,Jon Gorrotxategi,,sub,30,ok
2026-08-11T1806Z,real-sociedad,Arsen Zakharyan,,sub,20,ok
2026-08-11T1806Z,real-sociedad,Luken Beitia,,sub,20,ok
2026-08-11T1806Z,real-sociedad,Aihen Muñoz,,sub,20,ok
2026-08-11T1806Z,real-sociedad,Job Ochieng,,sub,10,ok
2026-08-11T1806Z,real-sociedad,Kazunari Kita,,sub,10,ok
2026-08-11T1806Z,real-sociedad,Jon Pacheco,,sub,10,ok
2026-08-11T1806Z,real-sociedad,Unai Marrero,,sub,10,ok
2026-08-11T1806Z,real-sociedad,Jon Balda,,sub,0,ok
2026-08-11T1806Z,real-sociedad,Mikel Goti,,sub,0,ok
2026-08-11T1806Z,real-sociedad,Javi López,,sub,0,ok
2026-08-11T1806Z,real-sociedad,Iñaki Rupérez,,sub,0,ok
2026-08-11T1806Z,real-sociedad,Jon Karrikaburu,,sub,0,ok
2026-08-11T1806Z,real-sociedad,Álvaro Odriozola,,sub,0,ok
2026-08-11T1806Z,sevilla,Gabriel Suazo,,starter,70,ok
2026-08-11T1806Z,sevilla,Arouna Sangante,,starter,50,ok
2026-08-11T1806Z,sevilla,Lucien Agoume,,starter,80,ok
2026-08-11T1806Z,sevilla,Joaquín Oso,,starter,50,ok
2026-08-11T1806Z,sevilla,Odysseas Vlachodimos,,starter,90,ok
2026-08-11T1806Z,sevilla,Kike Salas,,starter,90,ok
2026-08-11T1806Z,sevilla,Jon Guridi,,starter,70,ok
2026-08-11T1806Z,sevilla,Juan Iglesias,,starter,70,ok
2026-08-11T1806Z,sevilla,Nico Guillén,,starter,60,ok
2026-08-11T1806Z,sevilla,Isaac Romero,,starter,60,ok
2026-08-11T1806Z,sevilla,Miguel Sierra,,starter,70,ok
2026-08-11T1806Z,sevilla,Peque,,sub,50,ok
2026-08-11T1806Z,sevilla,Andrés Castrín,,sub,50,ok
2026-08-11T1806Z,sevilla,Rubén Vargas,,sub,50,ok
2026-08-11T1806Z,sevilla,José Ángel Carmona,,sub,50,ok
2026-08-11T1806Z,sevilla,Julio Díaz,,sub,40,ok
2026-08-11T1806Z,sevilla,Manu Bueno,,sub,30,ok
2026-08-11T1806Z,sevilla,Robbie Ure,,sub,30,ok
2026-08-11T1806Z,sevilla,Marcão,,sub,20,ok
2026-08-11T1806Z,sevilla,Fran González,,sub,10,ok
2026-08-11T1806Z,sevilla,Chidera Ejuke,,sub,10,ok
2026-08-11T1806Z,sevilla,Alfonso González,,sub,0,ok
2026-08-11T1806Z,sevilla,Adrià Pedrosa,,sub,0,ok
2026-08-11T1806Z,sevilla,Federico Gattoni,,sub,0,ok
2026-08-11T1806Z,sevilla,Fábio Cardoso,,sub,0,ok
2026-08-11T1806Z,valencia,Stole Dimitrievski,,starter,90,ok
2026-08-11T1806Z,valencia,Guido Rodríguez,,starter,90,ok
2026-08-11T1806Z,valencia,Jesús Vázquez,,starter,50,ok
2026-08-11T1806Z,valencia,José Gayà,,starter,90,ok
2026-08-11T1806Z,valencia,Justin de Haas,,starter,70,ok
2026-08-11T1806Z,valencia,Hugo Duro,,starter,50,ok
2026-08-11T1806Z,valencia,Pepelu,,starter,50,ok
2026-08-11T1806Z,valencia,Filip Ugrinic,,starter,50,ok
2026-08-11T1806Z,valencia,Ryunosuke Sato,,starter,70,ok
2026-08-11T1806Z,valencia,Javi Guerra,,starter,90,ok
2026-08-11T1806Z,valencia,César Tárrega,,starter,80,ok
2026-08-11T1806Z,valencia,Aliou Dieng,,sub,50,ok
2026-08-11T1806Z,valencia,Dimitri Foulquier,,sub,50,ok
2026-08-11T1806Z,valencia,Umar Sadiq,,sub,50,ok
2026-08-11T1806Z,valencia,Arnaut Danjuma,,sub,40,ok
2026-08-11T1806Z,valencia,Mouctar Diakhaby,,sub,40,ok
2026-08-11T1806Z,valencia,André Almeida,,sub,30,ok
2026-08-11T1806Z,valencia,Luis Rioja,,sub,20,ok
2026-08-11T1806Z,valencia,Rubén Iranzo,,sub,10,ok
2026-08-11T1806Z,valencia,Iker Córdoba,,sub,10,ok
2026-08-11T1806Z,valencia,Daniel Raba,,sub,10,ok
2026-08-11T1806Z,valencia,Cristian Rivero,,sub,10,ok
2026-08-11T1806Z,valencia,Alberto Mari,,sub,0,ok
2026-08-11T1806Z,valencia,Sergi Canós,,sub,0,ok
2026-08-11T1806Z,valencia,José Manuel Copete,,sub,0,ok
2026-08-11T1806Z,valencia,Diego López,,sub,0,ok
2026-08-11T1806Z,villarreal,Pape Gueye,,starter,70,ok
2026-08-11T1806Z,villarreal,Carlos Romero,,starter,80,ok
2026-08-11T1806Z,villarreal,Renato Veiga,,starter,70,ok
2026-08-11T1806Z,villarreal,Juan Foyth,,starter,50,ok
2026-08-11T1806Z,villarreal,Santi Comesaña,,starter,90,ok
2026-08-11T1806Z,villarreal,Gerard Moreno,,starter,60,ok
2026-08-11T1806Z,villarreal,Nicolas Pépé,,starter,70,ok
2026-08-11T1806Z,villarreal,Alberto Moleiro,,starter,80,ok
2026-08-11T1806Z,villarreal,Luiz Junior,,starter,50,ok
2026-08-11T1806Z,villarreal,Santiago Mouriño,,starter,70,ok
2026-08-11T1806Z,villarreal,Georges Mikautadze,,starter,80,ok
2026-08-11T1806Z,villarreal,Pau Navarro,,sub,50,ok
2026-08-11T1806Z,villarreal,Ayoze Pérez,,sub,50,ok
2026-08-11T1806Z,villarreal,Péter Gulácsi,,sub,40,ok
2026-08-11T1806Z,villarreal,Carlos Macià,,sub,30,ok
2026-08-11T1806Z,villarreal,Tajon Buchanan,,sub,30,ok
2026-08-11T1806Z,villarreal,Alex Freeman,,sub,30,ok
2026-08-11T1806Z,villarreal,Tani Oluwaseyi,,sub,30,ok
2026-08-11T1806Z,villarreal,Sergi Cardona,,sub,20,ok
2026-08-11T1806Z,villarreal,Logan Costa,,sub,20,ok
2026-08-11T1806Z,villarreal,Alassane Diatta,,sub,10,ok
2026-08-11T1806Z,villarreal,Ilias Akhomach,,sub,10,ok
2026-08-11T1806Z,villarreal,Willy Kambwala,,sub,10,ok
2026-08-11T1919Z,alaves,Carles Aleñá,,starter,50,ok
2026-08-11T1919Z,alaves,Ángel Pérez,,starter,80,ok
2026-08-11T1919Z,alaves,Ville Koski,,starter,60,ok
2026-08-11T1919Z,alaves,Nahuel Tenaglia,,starter,90,ok
2026-08-11T1919Z,alaves,Youssef Enríquez,,starter,50,ok
2026-08-11T1919Z,alaves,Antonio Blanco,,starter,90,ok
2026-08-11T1919Z,alaves,Pablo Ibáñez,,starter,70,ok
2026-08-11T1919Z,alaves,Antonio Sivera,,starter,95,ok
2026-08-11T1919Z,alaves,Toni Martinez,,starter,80,ok
2026-08-11T1919Z,alaves,Lucas Boyé,,starter,50,ok
2026-08-11T1919Z,alaves,Jonny Castro,,starter,70,ok
2026-08-11T1919Z,alaves,Denis Suárez,,sub,50,ok
2026-08-11T1919Z,alaves,Abde Rebbach,,sub,50,ok
2026-08-11T1919Z,alaves,Nicolás Valentini,,sub,30,ok
2026-08-11T1919Z,alaves,Mikel Rodriguez,,sub,30,ok
2026-08-11T1919Z,alaves,Aitor Mañas,,sub,30,ok
2026-08-11T1919Z,alaves,Xanet Oláiz,,sub,30,ok
2026-08-11T1919Z,alaves,Miguel Rodríguez,,sub,20,ok
2026-08-11T1919Z,alaves,Ander Guevara,,sub,20,ok
2026-08-11T1919Z,alaves,Hugo Novoa,,sub,20,ok
2026-08-11T1919Z,alaves,Mariano Díaz,,sub,20,ok
2026-08-11T1919Z,alaves,Carlos Benavidez,,sub,10,ok
2026-08-11T1919Z,alaves,Jesús Owono,,sub,5,ok
2026-08-11T1919Z,alaves,Selu Diallo,,sub,0,ok
2026-08-11T1919Z,alaves,Moussa Diarra,,sub,0,ok
2026-08-11T1919Z,alaves,Nikola Maras,,sub,0,ok
2026-08-11T1919Z,alaves,Adrián Rodríguez,,sub,0,ok
2026-08-11T1919Z,alaves,Facundo Garcés,,sub,0,ok
2026-08-11T1919Z,athletic,Yeray Álvarez,,starter,70,ok
2026-08-11T1919Z,athletic,Jesús Areso,,starter,50,ok
2026-08-11T1919Z,athletic,Unai Simón,,starter,90,ok
2026-08-11T1919Z,athletic,Aitor Paredes,,starter,70,ok
2026-08-11T1919Z,athletic,Gorka Guruzeta,,starter,80,ok
2026-08-11T1919Z,athletic,Iñaki Williams,,starter,60,ok
2026-08-11T1919Z,athletic,Íñigo Ruiz de Galarreta,,starter,60,ok
2026-08-11T1919Z,athletic,Nico Williams,,starter,50,ok
2026-08-11T1919Z,athletic,Yuri Berchiche,,starter,70,ok
2026-08-11T1919Z,athletic,Oihan Sancet,,starter,70,ok
2026-08-11T1919Z,athletic,Mikel Jauregizar,,starter,70,ok
2026-08-11T1919Z,athletic,Robert Navarro,,sub,50,ok
2026-08-11T1919Z,athletic,Peio Canales,,sub,40,ok
2026-08-11T1919Z,athletic,Hugo Rincón,,sub,40,ok
2026-08-11T1919Z,athletic,Beñat Prados,,sub,30,ok
2026-08-11T1919Z,athletic,Álex Berenguer,,sub,30,ok
2026-08-11T1919Z,athletic,Adama Boiro,,sub,30,ok
2026-08-11T1919Z,athletic,Dani Vivian,,sub,30,ok
2026-08-11T1919Z,athletic,Aymeric Laporte,,sub,30,ok
2026-08-11T1919Z,athletic,Alejandro Rego,,sub,20,ok
2026-08-11T1919Z,athletic,Beñat Gerenabarrena,,sub,10,ok
2026-08-11T1919Z,athletic,Selton Sánchez,,sub,10,ok
2026-08-11T1919Z,athletic,Nico Serrano,,sub,10,ok
2026-08-11T1919Z,athletic,Andoni Gorosabel,,sub,10,ok
2026-08-11T1919Z,athletic,Álvaro Djaló,,sub,10,ok
2026-08-11T1919Z,athletic,Alex Padilla,,sub,10,ok
2026-08-11T1919Z,athletic,Unai Vencedor,,sub,0,ok
2026-08-11T1919Z,athletic,Maroan Sannadi,,sub,0,ok
2026-08-11T1919Z,athletic,Unai Egiluz,,sub,0,ok
2026-08-11T1919Z,atletico,Álex Baena,,starter,50,ok
2026-08-11T1919Z,atletico,Jan Oblak,,starter,90,ok
2026-08-11T1919Z,atletico,Álex Grimaldo,,starter,70,ok
2026-08-11T1919Z,atletico,Alexander Sorloth,,starter,70,ok
2026-08-11T1919Z,atletico,Ademola Lookman,,starter,80,ok
2026-08-11T1919Z,atletico,Giuliano Simeone,,starter,70,ok
2026-08-11T1919Z,atletico,Morten Hjulmand,,starter,70,ok
2026-08-11T1919Z,atletico,Pablo Barrios,,starter,60,ok
2026-08-11T1919Z,atletico,David Hancko,,starter,80,ok
2026-08-11T1919Z,atletico,Marc Pubill,,starter,50,ok
2026-08-11T1919Z,atletico,Marcos Llorente,,starter,50,ok
2026-08-11T1919Z,atletico,Julián Álvarez,,sub,50,ok
2026-08-11T1919Z,atletico,Rodrigo Mendoza,,sub,50,ok
2026-08-11T1919Z,atletico,Robin Le Normand,,sub,50,ok
2026-08-11T1919Z,atletico,Koke Resurrección,,sub,40,ok
2026-08-11T1919Z,atletico,Johnny Cardoso,,sub,30,ok
2026-08-11T1919Z,atletico,Jorge Domínguez,,sub,30,ok
2026-08-11T1919Z,atletico,Arnau Ortiz,,sub,30,ok
2026-08-11T1919Z,atletico,Javier Boñar,,sub,20,ok
2026-08-11T1919Z,atletico,Obed Vargas,,sub,20,ok
2026-08-11T1919Z,atletico,José María Giménez,,sub,10,ok
2026-08-11T1919Z,atletico,Kang-In Lee,,sub,10,ok
2026-08-11T1919Z,atletico,Carlos Martín,,sub,10,ok
2026-08-11T1919Z,atletico,Juan Musso,,sub,10,ok
2026-08-11T1919Z,atletico,Matteo Ruggeri,,sub,0,ok
2026-08-11T1919Z,atletico,Nahuel Molina,,sub,0,ok
2026-08-11T1919Z,atletico,Thomas Lemar,,sub,0,ok
2026-08-11T1919Z,barcelona,Marc Bernal,,starter,50,ok
2026-08-11T1919Z,barcelona,Joan Garcia,,starter,80,ok
2026-08-11T1919Z,barcelona,Lamine Yamal,,starter,60,ok
2026-08-11T1919Z,barcelona,Fermín López,,starter,70,ok
2026-08-11T1919Z,barcelona,Pau Cubarsí,,starter,70,ok
2026-08-11T1919Z,barcelona,Karim Adeyemi,,starter,50,ok
2026-08-11T1919Z,barcelona,Gerard Martín,,starter,80,ok
2026-08-11T1919Z,barcelona,Alejandro Balde,,starter,70,ok
2026-08-11T1919Z,barcelona,Pedri González,,starter,70,ok
2026-08-11T1919Z,barcelona,Eric Garcia,,starter,50,ok
2026-08-11T1919Z,barcelona,Raphinha,,starter,70,ok
2026-08-11T1919Z,barcelona,Jules Koundé,,sub,50,ok
2026-08-11T1919Z,barcelona,Pablo Gavi,,sub,50,ok
2026-08-11T1919Z,barcelona,Anthony Gordon,,sub,50,ok
2026-08-11T1919Z,barcelona,Dani Olmo,,sub,40,ok
2026-08-11T1919Z,barcelona,Xavi Espart,,sub,40,ok
2026-08-11T1919Z,barcelona,Andreas Christensen,,sub,40,ok
2026-08-11T1919Z,barcelona,Ferrán Torres,,sub,40,ok
2026-08-11T1919Z,barcelona,Hamza Abdelkarim,,sub,30,ok
2026-08-11T1919Z,barcelona,Wojciech Szczesny,,sub,20,ok
2026-08-11T1919Z,barcelona,Marc Casadó,,sub,0,ok
2026-08-11T1919Z,barcelona,Héctor Fort,,sub,0,ok
2026-08-11T1919Z,barcelona,Frenkie de Jong,,sub,0,ok
2026-08-11T1919Z,barcelona,Roony Bardghji,,sub,0,ok
2026-08-11T1919Z,betis,Cucho Hernández,,starter,60,ok
2026-08-11T1919Z,betis,Pablo Fornals,,starter,80,ok
2026-08-11T1919Z,betis,Héctor Bellerín,,starter,70,ok
2026-08-11T1919Z,betis,Diego Javier Llorente,,starter,60,ok
2026-08-11T1919Z,betis,Natan,,starter,80,ok
2026-08-11T1919Z,betis,Álvaro Valles,,starter,95,ok
2026-08-11T1919Z,betis,Marc Roca,,starter,60,ok
2026-08-11T1919Z,betis,Isco Alarcón,,starter,50,ok
2026-08-11T1919Z,betis,Antony,,starter,60,ok
2026-08-11T1919Z,betis,Fran García,,starter,80,ok
2026-08-11T1919Z,betis,Rodrigo Riquelme,,starter,70,ok
2026-08-11T1919Z,betis,Facundo Bernal,,sub,50,ok
2026-08-11T1919Z,betis,Nelson Deossa,,sub,40,ok
2026-08-11T1919Z,betis,Pablo García,,sub,40,ok
2026-08-11T1919Z,betis,Marc Bartra,,sub,40,ok
2026-08-11T1919Z,betis,Abde Ezzalzouli,,sub,30,ok
2026-08-11T1919Z,betis,Álvaro Fidalgo,,sub,30,ok
2026-08-11T1919Z,betis,Ángel Ortiz,,sub,30,ok
2026-08-11T1919Z,betis,Giovani Lo Celso,,sub,20,ok
2026-08-11T1919Z,betis,Junior Firpo,,sub,20,ok
2026-08-11T1919Z,betis,Valentín Gómez,,sub,20,ok
2026-08-11T1919Z,betis,José Antonio Morante,,sub,10,ok
2026-08-11T1919Z,betis,Manu González,,sub,5,ok
2026-08-11T1919Z,betis,Iker Losada,,sub,0,ok
2026-08-11T1919Z,betis,Gonzalo Petit,,sub,0,ok
2026-08-11T1919Z,betis,Aitor Ruibal,,sub,0,ok
2026-08-11T1919Z,betis,Diego Conde,,sub,0,ok
2026-08-11T1919Z,celta,Carl Starfelt,,starter,70,ok
2026-08-11T1919Z,celta,Sergio Carreira,,starter,70,ok
2026-08-11T1919Z,celta,Ionut Radu,,starter,90,ok
2026-08-11T1919Z,celta,Marcos Alonso,,starter,90,ok
2026-08-11T1919Z,celta,Aleix Febas,,starter,50,ok
2026-08-11T1919Z,celta,Javi Rodríguez,,starter,80,ok
2026-08-11T1919Z,celta,Javi Rueda,,starter,70,ok
2026-08-11T1919Z,celta,Miguel Román,,starter,70,ok
2026-08-11T1919Z,celta,Williot Swedberg,,starter,50,ok
2026-08-11T1919Z,celta,Hugo González,,starter,50,ok
2026-08-11T1919Z,celta,Ferran Jutglà,,starter,80,ok
2026-08-11T1919Z,celta,Hugo Álvarez,,sub,50,ok
2026-08-11T1919Z,celta,Ilaix Moriba,,sub,50,ok
2026-08-11T1919Z,celta,Iago Aspas,,sub,40,ok
2026-08-11T1919Z,celta,Javi Galán,,sub,30,ok
2026-08-11T1919Z,celta,Yoel Lago,,sub,30,ok
2026-08-11T1919Z,celta,Álvaro Núñez,,sub,30,ok
2026-08-11T1919Z,celta,Abdoulaye Faye,,sub,20,ok
2026-08-11T1919Z,celta,Matías Vecino,,sub,20,ok
2026-08-11T1919Z,celta,Manu Fernández,,sub,20,ok
2026-08-11T1919Z,celta,Jones El-Abdellaoui,,sub,10,ok
2026-08-11T1919Z,celta,Altay Bayindir,,sub,10,ok
2026-08-11T1919Z,celta,Borja Iglesias,,sub,10,ok
2026-08-11T1919Z,celta,Pablo Durán,,sub,10,ok
2026-08-11T1919Z,celta,Carles Pérez,,sub,0,ok
2026-08-11T1919Z,celta,Iván Villar,,sub,0,ok
2026-08-11T1919Z,deportivo,Lorenzo Amatucci,,starter,70,ok
2026-08-11T1919Z,deportivo,Leo Román,,starter,80,ok
2026-08-11T1919Z,deportivo,Pierre-Emerick Aubameyang,,starter,70,ok
2026-08-11T1919Z,deportivo,Ximo Navarro,,starter,70,ok
2026-08-11T1919Z,deportivo,Bright Ede,,starter,50,ok
2026-08-11T1919Z,deportivo,Mario Soriano,,starter,80,ok
2026-08-11T1919Z,deportivo,Lucas Noubi,,starter,80,ok
2026-08-11T1919Z,deportivo,Giacomo Quagliata,,starter,50,ok
2026-08-11T1919Z,deportivo,Luismi Cruz,,starter,70,ok
2026-08-11T1919Z,deportivo,Bil Nsongo,,starter,50,ok
2026-08-11T1919Z,deportivo,Adrià Altimira,,starter,50,ok
2026-08-11T1919Z,deportivo,Angeliño,,sub,50,ok
