observed_at,source,team_id,user_id,manager,position,previous_position,team_points,fixture_points,team_value,team_money,banned,starting_week
2026-08-20T1748Z,laliga,38091967,11881989,miguel_autentico,1,5,31,31,220039658,19180874,false,1
2026-08-20T1748Z,laliga,38098179,11882956,SusoGattuso,3,5,26,26,238126617,,false,1
2026-08-20T1748Z,laliga,38099509,11883172,BurtonGM89,2,5,28,28,210954803,,false,1
2026-08-20T1751Z,laliga,38066387,11877808,Magic Mike 333,4,5,15,15,238939399,,false,1
2026-08-20T1751Z,laliga,38066616,3480702,Albert Laporta,5,5,10,10,215152589,,false,1
2026-08-20T1751Z,laliga,38091967,11881989,miguel_autentico,1,5,31,31,220039658,19180874,false,1
2026-08-20T1751Z,laliga,38098179,11882956,SusoGattuso,3,5,26,26,238126617,,false,1
2026-08-20T1751Z,laliga,38099509,11883172,BurtonGM89,2,5,28,28,210954803,,false,1
2026-08-20T1817Z,laliga,38066387,11877808,Magic Mike 333,4,5,15,15,238939399,,false,1
2026-08-20T1817Z,laliga,38066616,3480702,Albert Laporta,5,5,10,10,215152589,,false,1
2026-08-20T1817Z,laliga,38091967,11881989,miguel_autentico,1,5,31,31,220039658,19180874,false,1
2026-08-20T1817Z,laliga,38098179,11882956,SusoGattuso,3,5,26,26,238126617,,false,1
2026-08-20T1817Z,laliga,38099509,11883172,BurtonGM89,2,5,28,28,210954803,,false,1
2026-08-20T2241Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2241Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2241Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2241Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2241Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-20T2249Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2249Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2249Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2249Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2249Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-20T2250Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2250Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2250Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2250Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2250Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-20T2301Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2301Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2301Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2301Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2301Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-20T2307Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2307Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2307Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2307Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2307Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-20T2312Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2312Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2312Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2312Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2312Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-20T2320Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-20T2320Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-20T2320Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-20T2320Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-20T2320Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-21T0522Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258432228,,false,1
2026-08-21T0522Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220025243,19180874,false,1
2026-08-21T0522Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-21T0522Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T0522Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-21T0534Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258492425,,false,1
2026-08-21T0534Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220380704,19280874,false,1
2026-08-21T0534Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-21T0534Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T0534Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-21T0611Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258492425,,false,1
2026-08-21T0611Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220380704,19280874,false,1
2026-08-21T0611Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-21T0611Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T0611Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-21T0630Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258492425,,false,1
2026-08-21T0630Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220380704,19280874,false,1
2026-08-21T0630Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-21T0630Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T0630Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-21T1150Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,258492425,,false,1
2026-08-21T1150Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220380704,19280874,false,1
2026-08-21T1150Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,238126617,,false,1
2026-08-21T1150Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T1150Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,212897592,,false,1
2026-08-21T1232Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,218737570,,false,1
2026-08-21T1232Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220379560,19280874,false,1
2026-08-21T1232Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,239134443,,false,1
2026-08-21T1232Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T1232Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,211469415,,false,1
2026-08-21T1347Z,laliga,38099509,11883172,BurtonGM89,1,2,37,9,218737570,,false,1
2026-08-21T1347Z,laliga,38091967,11881989,miguel_autentico,2,1,31,,220379560,19280874,false,1
2026-08-21T1347Z,laliga,38098179,11882956,SusoGattuso,3,3,28,2,239134443,,false,1
2026-08-21T1347Z,laliga,38066387,11877808,Magic Mike 333,4,4,15,,238939399,,false,1
2026-08-21T1347Z,laliga,38066616,3480702,Albert Laporta,5,5,10,,211469415,,false,1
2026-08-21T2127Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220376945,19280874,false,1
2026-08-21T2127Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-21T2127Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-21T2127Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-21T2127Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T0713Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T0713Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T0713Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T0713Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T0713Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1501Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1501Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1501Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1501Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1501Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1506Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1506Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1506Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1506Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1506Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1532Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1532Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1532Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1532Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1532Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1538Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1538Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1538Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1538Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1538Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1607Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1607Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1607Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1607Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1607Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1615Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1615Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1615Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1615Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1615Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1617Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1617Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1617Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1617Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1617Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T1653Z,laliga,38091967,11881989,miguel_autentico,1,1,41,10,220480727,19380874,false,1
2026-08-22T1653Z,laliga,38099509,11883172,BurtonGM89,2,2,37,9,225196136,,false,1
2026-08-22T1653Z,laliga,38098179,11882956,SusoGattuso,3,3,31,5,239134443,,false,1
2026-08-22T1653Z,laliga,38066616,3480702,Albert Laporta,4,5,18,8,211469415,,false,1
2026-08-22T1653Z,laliga,38066387,11877808,Magic Mike 333,5,4,15,,239991965,,false,1
2026-08-22T2215Z,laliga,38091967,11881989,miguel_autentico,1,1,77,46,220480727,19380874,false,1
2026-08-22T2215Z,laliga,38099509,11883172,BurtonGM89,2,2,53,25,228305080,,false,1
2026-08-22T2215Z,laliga,38098179,11882956,SusoGattuso,3,3,42,16,240109206,,false,1
2026-08-22T2215Z,laliga,38066616,3480702,Albert Laporta,4,5,26,16,210578776,,false,1
2026-08-22T2215Z,laliga,38066387,11877808,Magic Mike 333,5,4,23,8,240699601,,false,1
2026-08-22T2244Z,laliga,38091967,11881989,miguel_autentico,1,1,77,46,220480727,19380874,false,1
2026-08-22T2244Z,laliga,38099509,11883172,BurtonGM89,2,2,53,25,228305080,,false,1
2026-08-22T2244Z,laliga,38098179,11882956,SusoGattuso,3,3,42,16,240109206,,false,1
2026-08-22T2244Z,laliga,38066616,3480702,Albert Laporta,4,5,26,16,210578776,,false,1
2026-08-22T2244Z,laliga,38066387,11877808,Magic Mike 333,5,4,23,8,240699601,,false,1
2026-08-23T0737Z,laliga,38091967,11881989,miguel_autentico,1,1,77,46,220943048,19380874,false,1
2026-08-23T0737Z,laliga,38099509,11883172,BurtonGM89,2,2,53,25,221394515,,false,1
2026-08-23T0737Z,laliga,38098179,11882956,SusoGattuso,3,3,42,16,240109206,,false,1
2026-08-23T0737Z,laliga,38066616,3480702,Albert Laporta,4,5,26,16,210578776,,false,1
2026-08-23T0737Z,laliga,38066387,11877808,Magic Mike 333,5,4,23,8,241050834,,false,1
2026-08-23T1149Z,laliga,38091967,11881989,miguel_autentico,1,1,77,46,220943048,19380874,false,1
2026-08-23T1149Z,laliga,38099509,11883172,BurtonGM89,2,2,53,25,221394515,,false,1
2026-08-23T1149Z,laliga,38098179,11882956,SusoGattuso,3,3,42,16,240109206,,false,1
2026-08-23T1149Z,laliga,38066616,3480702,Albert Laporta,4,5,26,16,210578776,,false,1
2026-08-23T1149Z,laliga,38066387,11877808,Magic Mike 333,5,4,23,8,241050834,,false,1
2026-08-23T1228Z,laliga,38091967,11881989,miguel_autentico,1,1,77,46,220943048,19480874,false,1
2026-08-23T1228Z,laliga,38099509,11883172,BurtonGM89,2,2,53,25,221394515,,false,1
2026-08-23T1228Z,laliga,38098179,11882956,SusoGattuso,3,3,42,16,240109206,,false,1
2026-08-23T1228Z,laliga,38066616,3480702,Albert Laporta,4,5,26,16,210578776,,false,1
2026-08-23T1228Z,laliga,38066387,11877808,Magic Mike 333,5,4,23,8,241050834,,false,1
2026-08-23T2215Z,laliga,38091967,11881989,miguel_autentico,1,1,82,51,236286516,4840760,false,1
2026-08-23T2215Z,laliga,38099509,11883172,BurtonGM89,2,2,63,35,222338213,,false,1
2026-08-23T2215Z,laliga,38098179,11882956,SusoGattuso,3,3,59,33,228304215,,false,1
2026-08-23T2215Z,laliga,38066387,11877808,Magic Mike 333,4,4,54,39,241050834,,false,1
2026-08-23T2215Z,laliga,38066616,3480702,Albert Laporta,5,5,30,20,249739777,,false,1
2026-08-23T2243Z,laliga,38091967,11881989,miguel_autentico,1,1,82,51,236286516,4840760,false,1
2026-08-23T2243Z,laliga,38099509,11883172,BurtonGM89,2,2,63,35,222338213,,false,1
2026-08-23T2243Z,laliga,38098179,11882956,SusoGattuso,3,3,59,33,228304215,,false,1
2026-08-23T2243Z,laliga,38066387,11877808,Magic Mike 333,4,4,54,39,241050834,,false,1
2026-08-23T2243Z,laliga,38066616,3480702,Albert Laporta,5,5,30,20,249739777,,false,1
2026-08-24T0624Z,laliga,38091967,11881989,miguel_autentico,1,1,82,51,236286516,4840760,false,1
2026-08-24T0624Z,laliga,38099509,11883172,BurtonGM89,2,2,63,35,222338213,,false,1
2026-08-24T0624Z,laliga,38098179,11882956,SusoGattuso,3,3,59,33,228304215,,false,1
2026-08-24T0624Z,laliga,38066387,11877808,Magic Mike 333,4,4,54,39,241050834,,false,1
2026-08-24T0624Z,laliga,38066616,3480702,Albert Laporta,5,5,30,20,249739777,,false,1
2026-08-24T0952Z,laliga,38091967,11881989,miguel_autentico,1,1,82,51,238941459,4940760,false,1
2026-08-24T0952Z,laliga,38099509,11883172,BurtonGM89,2,2,63,35,224054604,,false,1
2026-08-24T0952Z,laliga,38098179,11882956,SusoGattuso,3,3,59,33,229278895,,false,1
2026-08-24T0952Z,laliga,38066387,11877808,Magic Mike 333,4,4,54,39,240775552,,false,1
2026-08-24T0952Z,laliga,38066616,3480702,Albert Laporta,5,5,30,20,248965050,,false,1
2026-08-24T1205Z,laliga,38091967,11881989,miguel_autentico,1,1,82,51,238941459,4940760,false,1
2026-08-24T1205Z,laliga,38099509,11883172,BurtonGM89,2,2,63,35,224054604,,false,1
2026-08-24T1205Z,laliga,38098179,11882956,SusoGattuso,3,3,59,33,229278895,,false,1
2026-08-24T1205Z,laliga,38066387,11877808,Magic Mike 333,4,4,54,39,240775552,,false,1
2026-08-24T1205Z,laliga,38066616,3480702,Albert Laporta,5,5,30,20,248965050,,false,1
2026-08-24T2202Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,238411027,4940760,false,1
2026-08-24T2202Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,221694739,,false,1
2026-08-24T2202Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,231761510,,false,1
2026-08-24T2202Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,240775552,,false,1
2026-08-24T2202Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239710965,,false,1
2026-08-24T2326Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,238411027,4940760,false,1
2026-08-24T2326Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,221694739,,false,1
2026-08-24T2326Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,231761510,,false,1
2026-08-24T2326Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,240775552,,false,1
2026-08-24T2326Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239710965,,false,1
2026-08-25T0050Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,241075953,5040760,false,1
2026-08-25T0050Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,221694739,,false,1
2026-08-25T0050Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,231761510,,false,1
2026-08-25T0050Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,240775552,,false,1
2026-08-25T0050Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239710965,,false,1
2026-08-25T0424Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241187268,,false,1
2026-08-25T0424Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239092822,,false,1
2026-08-25T0424Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,241075953,10840760,false,1
2026-08-25T0424Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-25T0424Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,233998465,,false,1
2026-08-25T1359Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241187268,,false,1
2026-08-25T1359Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239092822,,false,1
2026-08-25T1359Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,241075953,10840760,false,1
2026-08-25T1359Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-25T1359Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,233998465,,false,1
2026-08-25T1516Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241187268,,false,1
2026-08-25T1516Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239092822,,false,1
2026-08-25T1516Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,241075953,10840760,false,1
2026-08-25T1516Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-25T1516Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,233998465,,false,1
2026-08-25T1724Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241187268,,false,1
2026-08-25T1724Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,239092822,,false,1
2026-08-25T1724Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,241075953,10840760,false,1
2026-08-25T1724Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-25T1724Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,233998465,,false,1
2026-08-25T2026Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241032628,,false,1
2026-08-25T2026Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,238960363,,false,1
2026-08-25T2026Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,278360857,-26651967,false,1
2026-08-25T2026Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-25T2026Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,238329923,,false,1
2026-08-25T2241Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241032628,,false,1
2026-08-25T2241Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,238960363,,false,1
2026-08-25T2241Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,278360857,-26651967,false,1
2026-08-25T2241Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-25T2241Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,238329923,,false,1
2026-08-26T0423Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241032628,,false,1
2026-08-26T0423Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,238960363,,false,1
2026-08-26T0423Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,278360857,-26651967,false,1
2026-08-26T0423Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,223434631,,false,1
2026-08-26T0423Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,238329923,,false,1
2026-08-26T0455Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,241032628,,false,1
2026-08-26T0455Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,238960363,,false,1
2026-08-26T0455Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,251763950,3101065,false,1
2026-08-26T0455Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,225086900,,false,1
2026-08-26T0455Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,240853833,,false,1
2026-08-27T0505Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242030164,,false,1
2026-08-27T0505Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,207159673,,false,1
2026-08-27T0505Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,251763950,3101065,false,1
2026-08-27T0505Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,276564847,,false,1
2026-08-27T0505Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,240853833,,false,1
2026-08-27T0510Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242030164,,false,1
2026-08-27T0510Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,207159673,,false,1
2026-08-27T0510Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,251763950,3101065,false,1
2026-08-27T0510Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,276564847,,false,1
2026-08-27T0510Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,240853833,,false,1
2026-08-27T1037Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242952632,,false,1
2026-08-27T1037Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,208166491,,false,1
2026-08-27T1037Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,254405213,3201065,false,1
2026-08-27T1037Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,278982539,,false,1
2026-08-27T1037Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,242502203,,false,1
2026-08-27T1618Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242952632,,false,1
2026-08-27T1618Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,208166491,,false,1
2026-08-27T1618Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,254405213,3201065,false,1
2026-08-27T1618Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,278982539,,false,1
2026-08-27T1618Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,242502203,,false,1
2026-08-27T2137Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242939597,,false,1
2026-08-27T2137Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,267268130,,false,1
2026-08-27T2137Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,254378249,3201065,false,1
2026-08-27T2137Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,234275069,,false,1
2026-08-27T2137Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,242477341,,false,1
2026-08-27T2245Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242939597,,false,1
2026-08-27T2245Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,267268130,,false,1
2026-08-27T2245Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,254378249,3201065,false,1
2026-08-27T2245Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,234275069,,false,1
2026-08-27T2245Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,242477341,,false,1
2026-08-28T0623Z,laliga,38066387,11877808,Magic Mike 333,4,4,64,49,242939597,,false,1
2026-08-28T0623Z,laliga,38066616,3480702,Albert Laporta,5,5,32,22,267268130,,false,1
2026-08-28T0623Z,laliga,38091967,11881989,miguel_autentico,1,1,89,58,254378249,3201065,false,1
2026-08-28T0623Z,laliga,38098179,11882956,SusoGattuso,2,3,75,49,234275069,,false,1
2026-08-28T0623Z,laliga,38099509,11883172,BurtonGM89,3,2,68,40,242477341,,false,1
2026-08-28T2155Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-28T2155Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-28T2155Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
2026-08-28T2155Z,laliga,38066387,11877808,Magic Mike 333,4,4,66,2,243707207,,false,1
2026-08-28T2155Z,laliga,38066616,3480702,Albert Laporta,5,5,32,,210742651,,false,1
2026-08-28T2241Z,laliga,38091967,11881989,miguel_autentico,1,1,101,12,256171528,3301065,false,1
2026-08-28T2241Z,laliga,38098179,11882956,SusoGattuso,2,2,94,19,257279519,,false,1
2026-08-28T2241Z,laliga,38099509,11883172,BurtonGM89,3,3,94,26,243732744,,false,1
