observed_at,source,week,slot,formation,player_id,player_name,player_name_full,position_id,market_value,snapshot_at,points
2026-08-20T2241Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2241Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2249Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2250Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2301Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2307Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2312Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-20T2320Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T0522Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T0534Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T0611Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T0630Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T1150Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T1232Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T1347Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-21T2127Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-22T0713Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,POR,4-5-1,2713,Ionut Radu,Ionut Radu,1,37412396,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,DEF,4-5-1,2390,Starfelt,Carl Starfelt,2,14065733,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,DEF,4-5-1,255,Le Normand,Robin Le Normand,2,10591897,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,DEF,4-5-1,1930,El Hilali,Omar El Hilali,2,9743295,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,DEF,4-5-1,3123,Marcos Alonso,Marcos Alonso,2,28304295,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,MED,4-5-1,2464,Pepelu,José Luis García Vayá,3,7669774,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,MED,4-5-1,1070,De Galarreta,Inigo Ruiz de Galarreta,3,12770836,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,MED,4-5-1,637,Moncayola,Jon Moncayola,3,6905144,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,MED,4-5-1,2453,Agoumé,Lucien Agoumé,3,5678476,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,MED,4-5-1,3099,Fornals,Pablo Fornals,3,56515936,2026-08-19T20:26:10+02:00,0
2026-08-22T1501Z,laliga,38,DEL,4-5-1,3002,Iñigo Vicente,Iñigo Vicente,4,19820874,2026-08-19T20:26:10+02:00,0
2026-08-22T1506Z,laliga,38,POR,5-4-1,2713,Ionut Radu,Ionut Radu,1,36378011,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,DEF,5-4-1,2390,Starfelt,Carl Starfelt,2,13804691,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,DEF,5-4-1,255,Le Normand,Robin Le Normand,2,12148000,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,DEF,5-4-1,265,Zubeldia,Igor Zubeldia,2,10347676,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,DEF,5-4-1,1930,El Hilali,Omar El Hilali,2,10794630,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,DEF,5-4-1,3123,Marcos Alonso,Marcos Alonso,2,27538620,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,MED,5-4-1,2464,Pepelu,José Luis García Vayá,3,7738924,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,MED,5-4-1,637,Moncayola,Jon Moncayola,3,6844403,2026-08-22T17:05:15+02:00,0
2026-08-22T1506Z,laliga,38,MED,5-4-1,2453,Agoumé,Lucien Agoumé,3,5550051,2026-08-22T17:05:15+02:00,0
