observed_at,source,team_id,player_id,player_name,player_name_full,position_id,market_value,player_status
2026-09-14T0538Z,laliga,7,2844,David Delgado,,2,602324,out_of_league
2026-09-14T0538Z,laliga,13,2846,Arguibide,,2,3488895,ok
2026-09-14T0538Z,laliga,6,2848,P. Meixus,,2,485372,out_of_league
2026-09-14T0538Z,laliga,21,2851,Álvaro García,,2,501929,out_of_league
2026-09-14T0538Z,laliga,21,2852,Egoitz M.l.,,2,602316,out_of_league
2026-09-14T0538Z,laliga,9,2854,Lucas Laso,,2,501932,out_of_league
2026-09-14T0538Z,laliga,9,2855,Yassin T.,,2,501932,out_of_league
2026-09-14T0538Z,laliga,11,2858,Huseini,,2,501874,out_of_league
2026-09-14T0538Z,laliga,18,2863,Panach,,2,501909,out_of_league
2026-09-14T0538Z,laliga,18,2864,Marc Jurado,,2,602292,out_of_league
2026-09-14T0538Z,laliga,15,2867,Valdepeñas,,2,802997,out_of_league
2026-09-14T0538Z,laliga,13,2872,Mikel,,2,602319,out_of_league
2026-09-14T0538Z,laliga,13,2873,Santos,,2,501006,ok
2026-09-14T0538Z,laliga,15,2874,Joan Martínez,,2,702622,out_of_league
2026-09-14T0538Z,laliga,17,2876,Iker Muñoz,,2,476073,ok
2026-09-14T0538Z,laliga,2,2881,D. Martínez,,2,522976,ok
2026-09-14T0538Z,laliga,2,2882,J. Boñar,,2,445140,out_of_league
2026-09-14T0538Z,laliga,2,2883,Purić,,2,434872,out_of_league
2026-09-14T0538Z,laliga,21,2885,Xanet Olaiz,,2,476300,ok
2026-09-14T0538Z,laliga,4,2889,Tommy Marqués,,2,602319,out_of_league
2026-09-14T0538Z,laliga,9,2890,Montes,,2,602319,out_of_league
2026-09-14T0538Z,laliga,16,2898,Kita,,2,602234,out_of_league
2026-09-14T0538Z,laliga,18,2901,Fontanet,,2,581987,out_of_league
2026-09-14T0538Z,laliga,4,2906,Cancelo,,2,30419263,ok
2026-09-14T0538Z,laliga,17,2912,Julio Díaz,,2,433223,ok
2026-09-14T0538Z,laliga,7,2914,Bema Sina,,2,602324,out_of_league
2026-09-14T0538Z,laliga,9,2924,Zaid Romero,,2,26523290,ok
2026-09-14T0538Z,laliga,9,2926,Boselli,,2,1214939,ok
2026-09-14T0538Z,laliga,8,2930,Nuñez,,2,10392689,ok
2026-09-14T0538Z,laliga,20,2934,Freeman,,2,1344117,ok
2026-09-14T0538Z,laliga,3,2936,Egiluz,,2,418642,injured
2026-09-14T0538Z,laliga,21,2938,Koski,,2,9991533,ok
2026-09-14T0538Z,laliga,7,2949,B. Sangare,,2,3683549,ok
2026-09-14T0538Z,laliga,18,2950,Saravia,,2,1505733,out_of_league
2026-09-14T0538Z,laliga,15,2952,Lamini,,2,677955,out_of_league
2026-09-14T0538Z,laliga,17,2953,Gattoni,,2,435131,out_of_league
2026-09-14T0538Z,laliga,2,2960,Spina,,2,702702,out_of_league
2026-09-14T0538Z,laliga,26,2963,Quagliata,,2,3758632,ok
2026-09-14T0538Z,laliga,26,2965,M. Loureiro,,2,2007172,ok
2026-09-14T0538Z,laliga,26,2968,Quique T.,,2,602257,out_of_league
2026-09-14T0538Z,laliga,26,2972,Damián,,2,602257,out_of_league
2026-09-14T0538Z,laliga,26,2976,A. Alti,,2,4660978,ok
2026-09-14T0538Z,laliga,26,2979,Samu,,2,702633,out_of_league
2026-09-14T0538Z,laliga,26,2982,I.vidal,,2,501880,out_of_league
2026-09-14T0538Z,laliga,26,2985,Noubi,,2,15066574,ok
2026-09-14T0538Z,laliga,26,2987,Comas,,2,508563,ok
2026-09-14T0538Z,laliga,26,2989,Dani Barcia,,2,700607,ok
2026-09-14T0538Z,laliga,26,2990,Ximo Navarro,,2,4795865,ok
2026-09-14T0538Z,laliga,26,2996,Escudero,,2,1003764,out_of_league
2026-09-14T0538Z,laliga,26,2997,Pablo,,2,468964,out_of_league
2026-09-14T0538Z,laliga,49,2999,Mantilla,,2,1760016,ok
2026-09-14T0538Z,laliga,49,3000,Iñigo,,2,521505,ok
2026-09-14T0538Z,laliga,49,3006,Mario García,,2,733895,out_of_league
2026-09-14T0538Z,laliga,49,3008,Manu Hernando,,2,2564764,ok
2026-09-14T0538Z,laliga,49,3009,Castro,,2,5018630,out_of_league
2026-09-14T0538Z,laliga,49,3010,Suleiman,,2,954892,out_of_league
2026-09-14T0538Z,laliga,49,3011,Jorge Salinas,,2,6959080,ok
2026-09-14T0538Z,laliga,49,3013,Calera,,2,802979,out_of_league
2026-09-14T0538Z,laliga,49,3020,Carlos Sánchez,,2,506764,ok
2026-09-14T0538Z,laliga,49,3026,Pablo Ramón,,2,1809718,ok
2026-09-14T0538Z,laliga,49,3027,Facu,,2,1540623,ok
2026-09-14T0538Z,laliga,49,3030,Aitor Crespo,,2,802979,out_of_league
2026-09-14T0538Z,laliga,12,3037,C. Puga,,2,3815153,ok
2026-09-14T0538Z,laliga,12,3039,Murillo,,2,924868,injured
2026-09-14T0538Z,laliga,12,3041,Rafita,,2,7185657,ok
2026-09-14T0538Z,laliga,12,3042,Einar,,2,5540696,ok
2026-09-14T0538Z,laliga,12,3043,Montero,,2,4115370,out_of_league
2026-09-14T0538Z,laliga,12,3047,Dani Sánchez,,2,598317,out_of_league
2026-09-14T0538Z,laliga,12,3051,Victor,,2,1254684,out_of_league
2026-09-14T0538Z,laliga,12,3054,Recio,,2,1758812,ok
2026-09-14T0538Z,laliga,12,3058,Gabilondo,,2,401498,out_of_league
2026-09-14T0538Z,laliga,12,3059,Pastor,,2,407354,ok
2026-09-14T0538Z,laliga,12,3062,Arriaza,,2,401498,out_of_league
2026-09-14T0538Z,laliga,12,3063,M. Santaella,,2,401498,out_of_league
2026-09-14T0538Z,laliga,12,3064,Moussa,,2,401498,out_of_league
2026-09-14T0538Z,laliga,3,3065,Laporte,,2,43151357,ok
2026-09-14T0538Z,laliga,7,3067,Affengruber,,2,23124950,out_of_league
2026-09-14T0538Z,laliga,8,3068,Cabrera,,2,10245560,ok
2026-09-14T0538Z,laliga,15,3080,Dumfries,,2,34394186,ok
2026-09-14T0538Z,laliga,14,3081,Ratiu,,2,25023045,ok
2026-09-14T0538Z,laliga,14,3082,Lejeune,,2,21809234,ok
2026-09-14T0538Z,laliga,8,3098,Q. Hartman,,2,3728874,ok
2026-09-14T0538Z,laliga,15,3106,Cucurella,,2,58400929,ok
2026-09-14T0538Z,laliga,15,3107,Konaté,,2,42004965,ok
2026-09-14T0538Z,laliga,11,3111,Cabello,,2,542650,ok
2026-09-14T0538Z,laliga,7,3115,Diaby,,2,620808,ok
2026-09-14T0538Z,laliga,18,3120,De Haas,,2,4347358,ok
2026-09-14T0538Z,laliga,6,3123,Marcos Alonso,,2,29662577,ok
2026-09-14T0538Z,laliga,12,3132,J. Berrocal,,2,808787,ok
2026-09-14T0538Z,laliga,9,3134,Saba Sazonov,,2,780277,ok
2026-09-14T0538Z,laliga,17,3138,Sangante,,2,8753045,suspended
2026-09-14T0538Z,laliga,49,3139,Pedro Felipe,,2,1165568,ok
2026-09-14T0538Z,laliga,26,3142,Angeliño,,2,8659588,ok
2026-09-14T0538Z,laliga,14,3146,Kumbulla,,2,2282843,ok
2026-09-14T0538Z,laliga,26,3149,Bright Ede,,2,4224767,ok
2026-09-14T0538Z,laliga,9,3150,Mojica,,2,15439388,ok
2026-09-14T0538Z,laliga,2,3155,Grimaldo,,2,30738218,ok
2026-09-14T0538Z,laliga,21,3156,Valentini,,2,667455,ok
2026-09-14T0538Z,laliga,14,3157,Pelayo,,2,658523,ok
2026-09-14T0538Z,laliga,21,3158,Diarra,,2,1006795,out_of_league
2026-09-14T0538Z,laliga,21,3159,Novoa,,2,574045,ok
2026-09-14T0538Z,laliga,8,3162,Hinojo,,2,4776699,ok
2026-09-14T0538Z,laliga,11,3165,Marc Santos,,2,570814,ok
2026-09-14T0538Z,laliga,8,3170,Timera,,2,499878,ok
2026-09-14T0538Z,laliga,8,3172,Jose Angel,,2,499878,ok
2026-09-14T0538Z,laliga,11,3174,Mandi,,2,12787417,ok
2026-09-14T0538Z,laliga,8,3177,Vanja Drkusic,,2,1958466,ok
2026-09-14T0538Z,laliga,14,3178,Lozano,,2,499878,ok
2026-09-14T0538Z,laliga,3,3184,H. Rincón,,2,1613229,ok
2026-09-14T0538Z,laliga,7,3189,Barzic,,2,538881,ok
2026-09-14T0538Z,laliga,6,3195,Faye,,2,2078864,ok
2026-09-14T0538Z,laliga,2,3197,Cuti Romero,,2,30766582,ok
2026-09-14T0538Z,laliga,18,3206,Maffeo,,2,6621774,ok
2026-09-14T0538Z,laliga,3,3213,Johaneko,,2,1194517,ok
2026-09-14T0538Z,laliga,18,3215,Córdoba,,2,900000,out_of_league
2026-09-14T0538Z,laliga,9,3218,Curro ,,2,600000,out_of_league
2026-09-14T0538Z,laliga,15,3221,Mario Rivas,,2,700000,out_of_league
2026-09-14T0538Z,laliga,4,3223,Cortés,,2,700000,out_of_league
2026-09-14T0538Z,laliga,4,3226,Jordi Pesquer,,2,600000,out_of_league
2026-09-14T0538Z,laliga,11,3227,Ifeanyi Ndukwe,,2,1552953,ok
2026-09-14T0538Z,laliga,18,3236,Arnau,,2,10545800,ok
2026-09-14T0538Z,laliga,16,3238,M. Sarr,,2,11143383,ok
2026-09-14T0538Z,laliga,6,3241,Ribes,,2,600000,out_of_league
2026-09-14T0538Z,laliga,13,3243,Rockson,,2,901488,ok
2026-09-14T0538Z,laliga,11,3246,Axel Tape,,2,2042259,ok
2026-09-14T0538Z,laliga,11,3248,Xavi Grande,,2,708227,ok
2026-09-14T0538Z,laliga,49,3253,Aaron,,2,2755551,ok
2026-09-14T0538Z,laliga,6,3259,Cáceres,,2,5500000,out_of_league
2026-09-14T0538Z,laliga,14,3260,Mujaid Sadick,,2,3850484,ok
2026-09-14T0538Z,laliga,49,3261,Belocian,,2,3012860,ok
2026-09-14T0538Z,laliga,7,3263,Revivo,,2,3866263,ok
2026-09-14T0538Z,laliga,7,3268,Lomonaco,,2,6088042,ok
2026-09-14T0538Z,laliga,18,3269,Rodrigo Gamón,,2,800000,out_of_league
2026-09-14T0538Z,laliga,3,92,Vesga,,3,1566041,out_of_league
2026-09-14T0538Z,laliga,21,270,Guevara,,3,635898,ok
2026-09-14T0538Z,laliga,18,581,Rioja,,3,5690024,injured
2026-09-14T0538Z,laliga,13,637,Moncayola,,3,7529312,ok
2026-09-14T0538Z,laliga,13,652,Rubén García,,3,14541885,ok
2026-09-14T0538Z,laliga,13,680,Moi Gómez,,3,3593939,injured
2026-09-14T0538Z,laliga,16,701,Barrenetxea,,3,20642892,ok
2026-09-14T0538Z,laliga,17,856,Guridi,,3,7009246,ok
2026-09-14T0538Z,laliga,13,873,Torró,,3,1571191,ok
2026-09-14T0538Z,laliga,14,1029,Álvaro García,,3,18146910,ok
2026-09-14T0538Z,laliga,20,1031,Comesaña,,3,17661701,ok
2026-09-14T0538Z,laliga,3,1070,De Galarreta,,3,15791410,ok
2026-09-14T0538Z,laliga,14,1103,Óscar Valentín,,3,3536159,ok
2026-09-14T0538Z,laliga,16,1197,Kubo,,3,21420058,ok
2026-09-14T0538Z,laliga,16,1215,Turrientes,,3,6812792,ok
2026-09-14T0538Z,laliga,4,1221,Gavi,,3,16484355,ok
2026-09-14T0538Z,laliga,15,1300,Camavinga,,3,8823020,ok
2026-09-14T0538Z,laliga,15,1480,Tchouaméni,,3,22740875,ok
2026-09-14T0538Z,laliga,49,1529,Almeida,,3,1362254,suspended
2026-09-14T0538Z,laliga,2,1565,Barrios,,3,53041668,injured
2026-09-14T0538Z,laliga,15,1674,Arda Güler,,3,88889463,ok
2026-09-14T0538Z,laliga,5,1682,Altimira,,3,1907121,out_of_league
2026-09-14T0538Z,laliga,17,1694,Sow,,3,8403008,out_of_league
2026-09-14T0538Z,laliga,4,1715,Fermín,,3,109785629,ok
2026-09-14T0538Z,laliga,13,1730,Iker Muñoz,,3,1946069,ok
2026-09-14T0538Z,laliga,17,1754,Juanlu,,3,2730959,out_of_league
2026-09-14T0538Z,laliga,3,1787,Prados,,3,751547,ok
2026-09-14T0538Z,laliga,8,1938,Pol Lozano,,3,1132577,ok
2026-09-14T0538Z,laliga,3,2040,Jauregizar,,3,14917121,ok
2026-09-14T0538Z,laliga,6,2078,Hugo Alvarez,,3,1868706,ok
2026-09-14T0538Z,laliga,6,2295,Febas,,3,15656216,doubtful
2026-09-14T0538Z,laliga,3,2317,Unai G.,,3,2277228,out_of_league
2026-09-14T0538Z,laliga,3,2318,O. Sancet,,3,43264160,ok
2026-09-14T0538Z,laliga,2,2326,Koke,,3,16926341,ok
2026-09-14T0538Z,laliga,2,2331,Carlos Martín,,3,1444464,out_of_league
2026-09-14T0538Z,laliga,13,2338,Aimar,,3,9596431,injured
2026-09-14T0538Z,laliga,21,2342,Protesoni,,3,1181628,ok
2026-09-14T0538Z,laliga,7,2347,Y. Santiago,,3,456868,injured
2026-09-14T0538Z,laliga,7,2348,M. Aguado,,3,4274602,ok
2026-09-14T0538Z,laliga,4,2358,F. De Jong,,3,10829561,injured
2026-09-14T0538Z,laliga,26,2362,M. Casadó,,3,5061910,ok
2026-09-14T0538Z,laliga,16,2372,Herrera,,3,4618724,ok
2026-09-14T0538Z,laliga,14,2383,Pathé I. Ciss,,3,23952424,ok
2026-09-14T0538Z,laliga,14,2384,Unai Lopez,,3,14130790,ok
2026-09-14T0538Z,laliga,14,2385,Pedro Díaz,,3,1137926,ok
2026-09-14T0538Z,laliga,6,2394,Williot,,3,4744705,ok
2026-09-14T0538Z,laliga,11,2395,Hugo Sotelo,,3,886484,ok
2026-09-14T0538Z,laliga,5,2417,Lo Celso,,3,15375952,ok
2026-09-14T0538Z,laliga,5,2418,Marc Roca,,3,12517916,ok
2026-09-14T0538Z,laliga,15,2430,Valverde,,3,67343448,ok
2026-09-14T0538Z,laliga,15,2431,Brahim,,3,8227358,ok
2026-09-14T0538Z,laliga,16,2444,Sucic,,3,9421990,ok
2026-09-14T0538Z,laliga,11,2445,Olasagasti,,3,8967973,ok
2026-09-14T0538Z,laliga,16,2446,Zakharyan,,3,606027,ok
2026-09-14T0538Z,laliga,9,2452,Gudelj,,3,6279637,ok
2026-09-14T0538Z,laliga,17,2453,Agoumé,,3,9268934,ok
2026-09-14T0538Z,laliga,18,2464,Pepelu,,3,9377037,ok
2026-09-14T0538Z,laliga,14,2465,Fran Pérez,,3,532722,ok
2026-09-14T0538Z,laliga,20,2473,Gueye,,3,35469693,ok
2026-09-14T0538Z,laliga,21,2474,Denis Suárez,,3,2506889,ok
2026-09-14T0538Z,laliga,2,2480,Johnny,,3,2841567,ok
2026-09-14T0538Z,laliga,16,2490,Brais Méndez,,3,15055894,out_of_league
2026-09-14T0538Z,laliga,11,2499,Vencedor,,3,2208253,out_of_league
2026-09-14T0538Z,laliga,9,2511,R. Terrats,,3,7697677,ok
2026-09-14T0538Z,laliga,8,2516,Puado,,3,2712627,injured
2026-09-14T0538Z,laliga,2,2534,Álex Baena,,3,65566018,ok
2026-09-14T0538Z,laliga,14,2536,Gumbau,,3,2308659,out_of_league
2026-09-14T0538Z,laliga,5,2548,Riquelme,,3,16955536,ok
2026-09-14T0538Z,laliga,3,2549,Navarro,,3,6670381,ok
2026-09-14T0538Z,laliga,2,2553,Almada,,3,5800439,out_of_league
2026-09-14T0538Z,laliga,20,2556,Buchanan,,3,11915302,ok
2026-09-14T0538Z,laliga,8,2563,A. Roca,,3,492679,out_of_league
2026-09-14T0538Z,laliga,21,2564,Aleñá,,3,2937779,ok
2026-09-14T0538Z,laliga,21,2569,Ibañez,,3,10333091,ok
2026-09-14T0538Z,laliga,20,2575,Thomas Partey,,3,8030584,out_of_league
2026-09-14T0538Z,laliga,18,2586,Santamaría,,3,2927468,out_of_league
2026-09-14T0538Z,laliga,7,2587,Josan,,3,629703,ok
2026-09-14T0538Z,laliga,7,2601,Martim Neto,,3,1067575,ok
2026-09-14T0538Z,laliga,6,2607,Ilaix Moriba,,3,6907798,ok
2026-09-14T0538Z,laliga,18,2612,Ugrinic,,3,3426426,ok
2026-09-14T0538Z,laliga,11,2616,C. Alvarez,,3,13010918,out_of_league
2026-09-14T0538Z,laliga,21,2620,Calebe,,3,1305021,out_of_league
2026-09-14T0538Z,laliga,16,2621,Gorrotxa,,3,2902416,ok
2026-09-14T0538Z,laliga,8,2622,Urko,,3,4329483,ok
2026-09-14T0538Z,laliga,5,2626,Deossa,,3,2768447,ok
2026-09-14T0538Z,laliga,11,2628,O. Rey,,3,2013820,ok
2026-09-14T0538Z,laliga,6,2639,M. Román,,3,11294215,ok
2026-09-14T0538Z,laliga,9,2640,Mario Martín,,3,2735011,ok
2026-09-14T0538Z,laliga,4,2649,Guille Fernández,,3,702705,out_of_league
2026-09-14T0538Z,laliga,9,2662,Risco,,3,506764,ok
2026-09-14T0538Z,laliga,16,2665,Marín,,3,774956,injured
2026-09-14T0538Z,laliga,11,2672,Pampin,,3,702624,out_of_league
2026-09-14T0538Z,laliga,14,2679,Becerra,,3,581700,out_of_league
2026-09-14T0538Z,laliga,17,2682,Januzaj,,3,2810664,out_of_league
2026-09-14T0538Z,laliga,17,2687,Manu Bueno,,3,541133,ok
2026-09-14T0538Z,laliga,7,2703,Redondo,,3,1094162,ok
2026-09-14T0538Z,laliga,21,2704,L. Pinillos,,3,501929,out_of_league
2026-09-14T0538Z,laliga,5,2710,D. Pérez,,3,702622,out_of_league
2026-09-14T0538Z,laliga,2,2717,R. Mendoza,,3,1017106,ok
2026-09-14T0538Z,laliga,13,2721,A. Osambela,,3,458464,ok
2026-09-14T0538Z,laliga,13,2723,Mauro,,3,484041,ok
2026-09-14T0538Z,laliga,2,2733,Jano,,3,501929,out_of_league
2026-09-14T0538Z,laliga,15,2735,Thiago Pitarch,,3,5914469,ok
2026-09-14T0538Z,laliga,5,2739,Iván,,3,602248,out_of_league
2026-09-14T0538Z,laliga,11,2743,Joan Ruiz,,3,602249,out_of_league
2026-09-14T0538Z,laliga,17,2745,Edu Altozano,,3,476073,ok
2026-09-14T0538Z,laliga,8,2760,Pickel,,3,1505622,out_of_league
2026-09-14T0538Z,laliga,11,2766,Arriaga,,3,2543981,out_of_league
2026-09-14T0538Z,laliga,16,2772,C. Soler,,3,30603168,ok
2026-09-14T0538Z,laliga,17,2773,Mendy,,3,2409140,out_of_league
2026-09-14T0538Z,laliga,9,2775,Javi Muñoz,,3,521115,out_of_league
2026-09-14T0538Z,laliga,2,2782,Nico Gonzalez,,3,15057942,out_of_league
2026-09-14T0538Z,laliga,4,2784,Marc Bernal,,3,22153554,ok
2026-09-14T0538Z,laliga,17,2786,Jordán,,3,562079,out_of_league
2026-09-14T0538Z,laliga,18,2796,Lucas Núñez,,3,501909,out_of_league
2026-09-14T0538Z,laliga,20,2797,Hugo Lopez,,3,485400,out_of_league
2026-09-14T0538Z,laliga,5,2799,Amrabat,,3,20074982,out_of_league
2026-09-14T0538Z,laliga,18,2802,Lucas Beltrán,,3,9034408,out_of_league
2026-09-14T0538Z,laliga,2,2810,Taufik Seidu,,3,602316,out_of_league
2026-09-14T0538Z,laliga,2,2812,Javi Serrano,,3,429199,out_of_league
2026-09-14T0538Z,laliga,7,2815,Adam B.,,3,702711,out_of_league
2026-09-14T0538Z,laliga,7,2816,A. Martinez,,3,602324,out_of_league
2026-09-14T0538Z,laliga,13,2830,Pedroarena,,3,602319,out_of_league
2026-09-14T0538Z,laliga,21,2832,Morcillo,,3,581757,out_of_league
2026-09-14T0538Z,laliga,16,2836,Lebarbier,,3,602234,out_of_league
2026-09-14T0538Z,laliga,20,2840,Barry,,3,602292,out_of_league
2026-09-14T0538Z,laliga,4,2842,Juan Hernández,,3,581760,out_of_league
2026-09-14T0538Z,laliga,3,2845,Selton,,3,602257,out_of_league
2026-09-14T0538Z,laliga,6,2850,H. González,,3,1099909,ok
2026-09-14T0538Z,laliga,11,2859,Roson,,3,602249,out_of_league
2026-09-14T0538Z,laliga,16,2862,Marchal,,3,594188,ok
2026-09-14T0538Z,laliga,20,2868,Carlos Macià,,3,651660,ok
2026-09-14T0538Z,laliga,13,2871,Jon Garcia,,3,702705,out_of_league
2026-09-14T0538Z,laliga,3,2878,Eder García,,3,602257,out_of_league
2026-09-14T0538Z,laliga,6,2884,A. Arcos,,3,602257,out_of_league
2026-09-14T0538Z,laliga,21,2886,Izei,,3,582010,out_of_league
2026-09-14T0538Z,laliga,15,2888,Cestero,,3,497696,ok
2026-09-14T0538Z,laliga,9,2891,Solozabal,,3,602319,out_of_league
2026-09-14T0538Z,laliga,8,2893,Ferri,,3,602248,out_of_league
2026-09-14T0538Z,laliga,16,2899,Astiazaran,,3,602257,out_of_league
2026-09-14T0538Z,laliga,16,2900,Aguirre,,3,602257,out_of_league
2026-09-14T0538Z,laliga,20,2902,Diatta,,3,460976,ok
2026-09-14T0538Z,laliga,20,2903,J. Gaitán,,3,602292,out_of_league
2026-09-14T0538Z,laliga,11,2905,K. Tunde,,3,6665784,out_of_league
2026-09-14T0538Z,laliga,15,2907,Manuel Ángel,,3,702606,out_of_league
2026-09-14T0538Z,laliga,15,2908,Palacios,,3,802979,out_of_league
2026-09-14T0538Z,laliga,11,2911,Raghouber,,3,2406299,out_of_league
2026-09-14T0538Z,laliga,6,2913,Burcio,,3,602257,out_of_league
2026-09-14T0538Z,laliga,7,2915,Álex Sánchez,,3,602324,out_of_league
2026-09-14T0538Z,laliga,15,2917,Meso,,3,702606,out_of_league
2026-09-14T0538Z,laliga,15,2918,Pol Fortuny,,3,602234,out_of_league
2026-09-14T0538Z,laliga,9,2919,Mestanza,,3,601574,out_of_league
2026-09-14T0538Z,laliga,9,2920,A. Riquelme,,3,602324,out_of_league
2026-09-14T0538Z,laliga,6,2929,Fer López,,3,15056479,out_of_league
2026-09-14T0538Z,laliga,7,2939,G. Villar,,3,10095498,ok
2026-09-14T0538Z,laliga,5,2940,Fidalgo,,3,1332751,ok
2026-09-14T0538Z,laliga,2,2944,Obed Vargas,,3,547691,ok
2026-09-14T0538Z,laliga,6,2945,Vecino,,3,1640026,out_of_league
2026-09-14T0538Z,laliga,6,2954,Antañón,,3,581700,out_of_league
2026-09-14T0538Z,laliga,7,2958,Morcillo,,3,699975,ok
2026-09-14T0538Z,laliga,8,2964,Gragera,,3,1195313,out_of_league
2026-09-14T0538Z,laliga,26,2967,Mané,,3,677966,out_of_league
2026-09-14T0538Z,laliga,26,2969,Fabi,,3,702633,out_of_league
2026-09-14T0538Z,laliga,26,2970,Nájera,,3,581622,out_of_league
2026-09-14T0538Z,laliga,26,2974,Noé,,3,702633,out_of_league
2026-09-14T0538Z,laliga,26,2977,Riki,,3,600490,ok
2026-09-14T0538Z,laliga,26,2981,Enrique,,3,581700,out_of_league
2026-09-14T0538Z,laliga,26,2984,Rubén López,,3,501880,out_of_league
2026-09-14T0538Z,laliga,26,2991,D. Villares,,3,1271434,ok
2026-09-14T0538Z,laliga,26,2992,Jose Angel,,3,638301,out_of_league
2026-09-14T0538Z,laliga,26,2993,Diego Gómez,,3,702633,out_of_league
2026-09-14T0538Z,laliga,26,2994,Mella,,3,1979398,ok
2026-09-14T0538Z,laliga,26,2995,Mario Soriano,,3,30247732,ok
2026-09-14T0538Z,laliga,26,2998,Patiño,,3,459319,out_of_league
2026-09-14T0538Z,laliga,49,3003,Aldasoro,,3,607842,out_of_league
2026-09-14T0538Z,laliga,49,3012,Maguette,,3,2002386,ok
2026-09-14T0538Z,laliga,49,3014,Diego Fuentes,,3,903351,out_of_league
2026-09-14T0538Z,laliga,49,3015,A. Vallecillo,,3,499222,ok
2026-09-14T0538Z,laliga,3,3023,Peio Canales,,3,7367781,injured
2026-09-14T0538Z,laliga,15,3024,Sergio,,3,1529758,ok
2026-09-14T0538Z,laliga,49,3028,G. Puerta,,3,12816999,out_of_league
2026-09-14T0538Z,laliga,49,3032,Izan,,3,702606,out_of_league
2026-09-14T0538Z,laliga,49,3033,M. Solorzano,,3,602234,out_of_league
2026-09-14T0538Z,laliga,12,3035,Izan M.,,3,3916943,ok
2026-09-14T0538Z,laliga,12,3036,Dani Lorenzo,,3,11526231,ok
2026-09-14T0538Z,laliga,12,3038,Rafa Rodríguez,,3,2784185,ok
2026-09-14T0538Z,laliga,12,3044,Dotor,,3,4953542,ok
2026-09-14T0538Z,laliga,12,3046,Aaron Ochoa,,3,3513040,out_of_league
2026-09-14T0538Z,laliga,12,3048,Ramon,,3,543293,ok
2026-09-14T0538Z,laliga,12,3052,Darko,,3,1003725,out_of_league
2026-09-14T0538Z,laliga,12,3056,Juanpe,,3,581931,out_of_league
2026-09-14T0538Z,laliga,12,3060,Luismi,,3,401489,out_of_league
2026-09-14T0538Z,laliga,12,3066,Dorrio O.,,3,400000,out_of_league
2026-09-14T0538Z,laliga,21,3069,Blanco,,3,20188408,ok
2026-09-14T0538Z,laliga,12,3072,Larrubia,,3,27809083,ok
2026-09-14T0538Z,laliga,7,3074,Germán V.,,3,13914722,ok
2026-09-14T0538Z,laliga,18,3075,Javi Guerra,,3,19464985,ok
2026-09-14T0538Z,laliga,8,3077,Edu Expósito,,3,30046194,ok
2026-09-14T0538Z,laliga,20,3086,Moleiro,,3,41227046,ok
2026-09-14T0538Z,laliga,5,3090,Isco,,3,39054946,ok
2026-09-14T0538Z,laliga,4,3092,Olmo,,3,48185020,ok
2026-09-14T0538Z,laliga,5,3099,Fornals,,3,47779360,ok
2026-09-14T0538Z,laliga,4,3100,Pedri,,3,95636814,ok
2026-09-14T0538Z,laliga,15,3101,Bellingham,,3,119602120,ok
2026-09-14T0538Z,laliga,2,3114,Hjulmand,,3,22328018,ok
2026-09-14T0538Z,laliga,15,3116,Bernardo Silva,,3,43255585,ok
2026-09-14T0538Z,laliga,26,3119,Amatucci,,3,18099088,ok
2026-09-14T0538Z,laliga,18,3121,Dieng,,3,2156780,ok
2026-09-14T0538Z,laliga,6,3124,Damián ,,3,1300000,out_of_league
2026-09-14T0538Z,laliga,49,3125,Canales,,3,28157080,ok
2026-09-14T0538Z,laliga,8,3127,Moscardo,,3,3959964,ok
2026-09-14T0538Z,laliga,18,3128,Guido Rodríguez,,3,15477389,doubtful
2026-09-14T0538Z,laliga,9,3133,Mangala,,3,11828405,ok
2026-09-14T0538Z,laliga,9,3135,Andrés Garcia,,3,8283754,doubtful
2026-09-14T0538Z,laliga,9,3136,Neyou,,3,1760294,out_of_league
2026-09-14T0538Z,laliga,12,3140,Juan Cruz,,3,7563678,ok
2026-09-14T0538Z,laliga,21,3144,Mikel Rodriguez,,3,2243803,injured
2026-09-14T0538Z,laliga,26,3148,Asp Jensen,,3,4249766,ok
2026-09-14T0538Z,laliga,7,3151,Buonanotte,,3,3644465,ok
2026-09-14T0538Z,laliga,8,3161,Javi Hernández,,3,15265058,ok
2026-09-14T0538Z,laliga,49,3163,Caste,,3,499878,ok
2026-09-14T0538Z,laliga,11,3164,Bardeli,,3,7220357,ok
2026-09-14T0538Z,laliga,11,3166,Manel Usedo,,3,535345,ok
2026-09-14T0538Z,laliga,11,3168,Alberto Calatrava,,3,606279,ok
2026-09-14T0538Z,laliga,8,3169,Bauza,,3,570814,ok
2026-09-14T0538Z,laliga,20,3173,Cheikh Thiam,,3,607791,ok
2026-09-14T0538Z,laliga,17,3175,Guillén,,3,2217856,ok
2026-09-14T0538Z,laliga,14,3179,Marco Román,,3,535345,ok
2026-09-14T0538Z,laliga,7,3182,Lemar,,3,3955736,ok
2026-09-14T0538Z,laliga,3,3185,Gerenabarrena,,3,3411703,ok
2026-09-14T0538Z,laliga,26,3187,Gijselhart,,3,1291013,ok
2026-09-14T0538Z,laliga,2,3193,Kang-In Lee,,3,62348770,ok
2026-09-14T0538Z,laliga,5,3199,F. Bernal,,3,14274840,ok
