observed_at,formation,index_total,players
2026-08-11T2359Z,4-5-1,29.35,Alvaro Fernandez:0.87|Carl Starfelt:3.60|Igor Zubeldia:2.97|Omar El Hilali:2.43|Robin Le Normand:2.19|Jon Moncayola:3.92|Ruben Garcia:2.88|Iñigo Ruiz de Galarreta:2.69|Dani Lorenzo:2.57|Beñat Turrientes:2.51|Iñigo Vicente:2.71
